Company,Dividend_Status,Liquidity Score,Price,Trading Days (90d),AvgDailyValue30d,AvgDailyValue30dUSD,InvestableCapacity20USD,TradeCount30,StaleVolumeDays30d,ClippedValueDays30d,MedianTradedValueUSD,TradedValueCapUSD,Date,ObservationDate,ImplementationDate,Country,Regime,RawLiquidity,Rank,Selected,RebalanceDate
REDEFINE PROPERTIES (SOUTH AFRICA),OK,445031130.60061306,22.91654671583653,86,445031130.60061306,445031130.60061306,89006226.12012261,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,445031130.60061306,1.0,True,2024-07-31
NASPERS (SOUTH AFRICA),OK,136090205.4723274,40.6705997237473,86,136090205.4723274,136090205.4723274,27218041.094465483,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,136090205.4723274,2.0,True,2024-07-31
FIRSTRAND (SOUTH AFRICA),OK,71230575.15953735,4.383787170268232,86,71230575.15953735,71230575.15953735,14246115.031907469,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,71230575.15953735,3.0,True,2024-07-31
GRINDROD (SOUTH AFRICA),OK,59959148.33278663,85.73752801148791,86,59959148.33278663,59959148.33278663,11991829.666557327,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,59959148.33278663,4.0,True,2024-07-31
CAPITEC BANK (SOUTH AFRICA),OK,46493902.03751482,149.8696550147618,86,46493902.03751482,46493902.03751482,9298780.407502964,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,46493902.03751482,5.0,True,2024-07-31
ANGLO AMERICAN (SOUTH AFRICA),OK,45736598.849971615,32.86415219323323,86,45736598.849971615,45736598.849971615,9147319.769994324,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,45736598.849971615,6.0,True,2024-07-31
STANDARD BANK GROUP (SOUTH AFRICA),OK,44470706.90498788,12.01750550538681,86,44470706.90498788,44470706.90498788,8894141.380997576,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,44470706.90498788,7.0,True,2024-07-31
PROSUS (SOUTH AFRICA),OK,43868390.68076656,37.08889168853334,86,43868390.68076656,43868390.68076656,8773678.136153312,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,43868390.68076656,8.0,True,2024-07-31
ABSA (SOUTH AFRICA),OK,39660608.34468321,9.03265379881666,86,39660608.34468321,39660608.34468321,7932121.668936642,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,39660608.34468321,9.0,True,2024-07-31
GOLD FIELDS (SOUTH AFRICA),OK,37389341.34683706,15.58667214687568,86,37389341.34683706,37389341.34683706,7477868.269367412,30,,,,,2024-07-31,2024-06-30,2024-07-31,SOUTH AFRICA,HIGH,37389341.34683706,10.0,True,2024-07-31
